N,impl,run_index,time_s,gflops
1100,numpy,7,1.524351e-02,1.746316e+02
1100,scipy,7,5.392040e-02,4.936907e+01
1100,cupy_fp32,7,8.162050e-04,3.261436e+03
1100,cupy_fp64,7,2.833942e-02,9.393275e+01
1100,c,7,4.396904e+00,6.054260e-01
1100,python,8,8.294172e+01,3.209482e-02
1100,numpy,8,1.516679e-02,1.755150e+02
1100,scipy,8,7.170490e-02,3.712438e+01
1100,cupy_fp32,8,8.250290e-04,3.226553e+03
1100,cupy_fp64,8,2.839160e-02,9.376012e+01
1100,c,8,4.475382e+00,5.948096e-01
1100,python,9,8.310488e+01,3.203181e-02
1100,numpy,9,1.444381e-02,1.843004e+02
1100,scipy,9,5.733681e-02,4.642742e+01
1100,cupy_fp32,9,4.820488e-03,5.522262e+02
1100,cupy_fp64,9,2.834064e-02,9.392871e+01
1100,c,9,4.380706e+00,6.076646e-01
1100,python,10,8.316645e+01,3.200810e-02
1100,numpy,10,1.514394e-02,1.757799e+02
1100,scipy,10,5.150825e-02,5.168104e+01
1100,cupy_fp32,10,8.140190e-04,3.270194e+03
1100,cupy_fp64,10,2.835631e-02,9.387681e+01
1100,c,10,4.479910e+00,5.942084e-01
1100,python,11,8.350029e+01,3.188013e-02
1100,numpy,11,1.485357e-02,1.792162e+02
1100,scipy,11,6.183619e-02,4.304922e+01
1100,cupy_fp32,11,8.195480e-04,3.248132e+03
1100,cupy_fp64,11,2.835444e-02,9.388299e+01
1100,c,11,4.507367e+00,5.905887e-01
1100,python,12,8.280564e+01,3.214757e-02
1100,numpy,12,1.666076e-02,1.597766e+02
1100,scipy,12,7.516438e-02,3.541571e+01
1100,cupy_fp32,12,8.128940e-04,3.274720e+03
1100,cupy_fp64,12,2.834727e-02,9.390674e+01
1100,c,12,4.437242e+00,5.999222e-01
1100,python,13,8.380307e+01,3.176495e-02
1100,numpy,13,1.321563e-02,2.014282e+02
1100,scipy,13,6.419711e-02,4.146604e+01
1100,cupy_fp32,13,8.182440e-04,3.253308e+03
1100,cupy_fp64,13,2.834473e-02,9.391517e+01
1100,c,13,4.454168e+00,5.976425e-01
1100,python,14,8.334782e+01,3.193845e-02
1100,numpy,14,1.348336e-02,1.974285e+02
1100,scipy,14,5.243494e-02,5.076767e+01
1100,cupy_fp32,14,8.141760e-04,3.269563e+03
1100,cupy_fp64,14,2.834004e-02,9.393070e+01
1100,c,14,4.483271e+00,5.937629e-01
1100,python,15,8.282480e+01,3.214013e-02
1100,numpy,15,1.376108e-02,1.934441e+02
1100,scipy,15,7.095330e-02,3.751763e+01
1100,cupy_fp32,15,8.239360e-04,3.230833e+03
1100,cupy_fp64,15,2.835880e-02,9.386858e+01
1100,c,15,4.438035e+00,5.998150e-01
1100,python,16,8.358492e+01,3.184785e-02
1100,numpy,16,1.385576e-02,1.921223e+02
1100,scipy,16,5.391324e-02,4.937563e+01
1100,cupy_fp32,16,8.154210e-04,3.264571e+03
1100,cupy_fp64,16,2.835749e-02,9.387292e+01
1100,c,16,4.470826e+00,5.954157e-01
1100,python,17,8.340218e+01,3.191763e-02
1100,numpy,17,1.387402e-02,1.918694e+02
1100,scipy,17,5.605730e-02,4.748712e+01
1100,cupy_fp32,17,8.143750e-04,3.268764e+03
1100,cupy_fp64,17,2.834249e-02,9.392258e+01
1100,c,17,4.456572e+00,5.973201e-01
1100,python,18,8.341075e+01,3.191435e-02
1100,numpy,18,1.340398e-02,1.985977e+02
1100,scipy,18,7.069630e-02,3.765402e+01
1100,cupy_fp32,18,8.154420e-04,3.264487e+03
1100,cupy_fp64,18,2.836584e-02,9.384529e+01
1100,c,18,4.383591e+00,6.072646e-01
1100,python,19,8.334236e+01,3.194054e-02
1100,numpy,19,1.379005e-02,1.930378e+02
1100,scipy,19,4.862021e-02,5.475090e+01
1100,cupy_fp32,19,8.189930e-04,3.250333e+03
1100,cupy_fp64,19,2.837392e-02,9.381856e+01
1100,c,19,4.458915e+00,5.970063e-01
1100,python,20,8.437999e+01,3.154776e-02
1100,numpy,20,1.496334e-02,1.779014e+02
1100,scipy,20,5.899173e-02,4.512497e+01
1100,cupy_fp32,20,8.144360e-04,3.268520e+03
1100,cupy_fp64,20,2.835723e-02,9.387375e+01
1100,c,20,4.475680e+00,5.947700e-01
1100,python,21,8.450075e+01,3.150268e-02
1100,numpy,21,1.491591e-02,1.784672e+02
1100,scipy,21,9.682179e-02,2.749381e+01
1100,cupy_fp32,21,8.138960e-04,3.270688e+03
1100,cupy_fp64,21,2.834828e-02,9.390340e+01
1100,c,21,4.367313e+00,6.095281e-01
1100,python,22,8.468660e+01,3.143354e-02
1100,numpy,22,1.778495e-02,1.496771e+02
1100,scipy,22,6.963814e-02,3.822618e+01
1100,cupy_fp32,22,8.211560e-04,3.241771e+03
1100,cupy_fp64,22,2.834454e-02,9.391579e+01
1100,c,22,4.377778e+00,6.080711e-01
1100,python,23,8.458814e+01,3.147013e-02
1100,numpy,23,1.361763e-02,1.954819e+02
1100,scipy,23,1.006629e-01,2.644471e+01
1100,cupy_fp32,23,8.491750e-04,3.134807e+03
1100,cupy_fp64,23,2.838655e-02,9.377680e+01
1100,c,23,4.453518e+00,5.977297e-01
1100,python,24,8.210701e+01,3.242110e-02
1100,numpy,24,1.407601e-02,1.891161e+02
1100,scipy,24,7.625671e-02,3.490840e+01
1100,cupy_fp32,24,8.179220e-04,3.254589e+03
1100,cupy_fp64,24,2.834157e-02,9.392563e+01
1100,c,24,4.427255e+00,6.012756e-01
1100,python,25,8.445989e+01,3.151792e-02
1100,numpy,25,1.418922e-02,1.876073e+02
1100,scipy,25,9.154557e-02,2.907841e+01
1100,cupy_fp32,25,8.139880e-04,3.270318e+03
1100,cupy_fp64,25,2.834494e-02,9.391448e+01
1100,c,25,4.471886e+00,5.952746e-01
1100,python,26,8.314667e+01,3.201572e-02
1100,numpy,26,1.363722e-02,1.952011e+02
1100,scipy,26,5.275942e-02,5.045545e+01
1100,cupy_fp32,26,8.151950e-04,3.265476e+03
1100,cupy_fp64,26,2.835885e-02,9.386841e+01
1100,c,26,4.452286e+00,5.978952e-01
1100,python,27,8.416667e+01,3.162772e-02
1100,numpy,27,1.345239e-02,1.978831e+02
1100,scipy,27,6.955389e-02,3.827248e+01
1100,cupy_fp32,27,8.210410e-04,3.242225e+03
1100,cupy_fp64,27,2.834036e-02,9.392964e+01
1100,c,27,4.447654e+00,5.985178e-01
1100,python,28,8.376710e+01,3.177859e-02
1100,numpy,28,1.401240e-02,1.899746e+02
1100,scipy,28,5.815327e-02,4.577559e+01
1100,cupy_fp32,28,8.194960e-04,3.248338e+03
1100,cupy_fp64,28,2.834385e-02,9.391807e+01
1100,c,28,4.448690e+00,5.983785e-01
1100,python,29,8.204887e+01,3.244408e-02
1100,numpy,29,1.434421e-02,1.855801e+02
1100,scipy,29,6.843219e-02,3.889982e+01
1100,cupy_fp32,29,8.132330e-04,3.273355e+03
1100,cupy_fp64,29,2.841026e-02,9.369855e+01
1100,c,29,4.449403e+00,5.982825e-01
1200,python,0,1.135944e+02,3.042405e-02
1200,numpy,0,1.920099e-02,1.799907e+02
1200,scipy,0,7.253208e-02,4.764788e+01
1200,cupy_fp32,0,9.542030e-04,3.621871e+03
1200,cupy_fp64,0,3.593929e-02,9.616217e+01
1200,c,0,5.411167e+00,6.386792e-01
1200,python,1,1.098968e+02,3.144767e-02
1200,numpy,1,1.930636e-02,1.790084e+02
1200,scipy,1,8.717900e-02,3.964257e+01
1200,cupy_fp32,1,9.542650e-04,3.621635e+03
1200,cupy_fp64,1,3.576907e-02,9.661979e+01
1200,c,1,5.412815e+00,6.384848e-01
1200,python,2,1.130876e+02,3.056038e-02
1200,numpy,2,1.878714e-02,1.839556e+02
1200,scipy,2,8.006383e-02,4.316556e+01
1200,cupy_fp32,2,9.582660e-04,3.606514e+03
1200,cupy_fp64,2,3.577509e-02,9.660353e+01
1200,c,2,5.442463e+00,6.350067e-01
1200,python,3,1.113716e+02,3.103124e-02
1200,numpy,3,1.950332e-02,1.772006e+02
1200,scipy,3,6.366614e-02,5.428317e+01
1200,cupy_fp32,3,9.568300e-04,3.611927e+03
1200,cupy_fp64,3,3.577842e-02,9.659454e+01
1200,c,3,5.304936e+00,6.514687e-01
1200,python,4,1.155733e+02,2.990310e-02
1200,numpy,4,1.803696e-02,1.916066e+02
1200,scipy,4,6.252066e-02,5.527773e+01
1200,cupy_fp32,4,4.962036e-03,6.964883e+02
1200,cupy_fp64,4,3.577399e-02,9.660650e+01
1200,c,4,5.492040e+00,6.292744e-01
1200,python,5,1.084472e+02,3.186804e-02
1200,numpy,5,1.895891e-02,1.822890e+02
1200,scipy,5,7.644043e-02,4.521168e+01
1200,cupy_fp32,5,9.577830e-04,3.608333e+03
1200,cupy_fp64,5,3.577961e-02,9.659134e+01
1200,c,5,5.671732e+00,6.093377e-01
1200,python,6,1.124123e+02,3.074396e-02
1200,numpy,6,1.775277e-02,1.946739e+02
1200,scipy,6,1.032723e-01,3.346494e+01
1200,cupy_fp32,6,9.579630e-04,3.607655e+03
1200,cupy_fp64,6,3.577100e-02,9.661457e+01
1200,c,6,5.372535e+00,6.432718e-01
1200,python,7,1.090784e+02,3.168364e-02
1200,numpy,7,1.697772e-02,2.035610e+02
1200,scipy,7,8.256502e-02,4.185792e+01
1200,cupy_fp32,7,9.640050e-04,3.585044e+03
1200,cupy_fp64,7,3.577193e-02,9.661208e+01
1200,c,7,5.359589e+00,6.448255e-01
1200,python,8,1.107564e+02,3.120362e-02
1200,numpy,8,1.892429e-02,1.826224e+02
1200,scipy,8,8.058501e-02,4.288639e+01
1200,cupy_fp32,8,9.583390e-04,3.606240e+03
1200,cupy_fp64,8,3.577760e-02,9.659675e+01
1200,c,8,5.323370e+00,6.492128e-01
1200,python,9,1.094866e+02,3.156551e-02
1200,numpy,9,1.778505e-02,1.943205e+02
1200,scipy,9,7.552929e-02,4.575708e+01
1200,cupy_fp32,9,9.800300e-04,3.526423e+03
1200,cupy_fp64,9,3.585505e-02,9.638809e+01
1200,c,9,5.394541e+00,6.406477e-01
1200,python,10,1.074776e+02,3.215553e-02
1200,numpy,10,1.881598e-02,1.836737e+02
1200,scipy,10,6.449651e-02,5.358429e+01
1200,cupy_fp32,10,9.587110e-04,3.604840e+03
1200,cupy_fp64,10,3.583332e-02,9.644654e+01
1200,c,10,5.412488e+00,6.385234e-01
1200,python,11,1.089482e+02,3.172151e-02
1200,numpy,11,2.628933e-02,1.314602e+02
1200,scipy,11,7.643903e-02,4.521251e+01
1200,cupy_fp32,11,9.668740e-04,3.574406e+03
1200,cupy_fp64,11,3.584746e-02,9.640849e+01
1200,c,11,5.855427e+00,5.902217e-01
1200,python,12,1.093468e+02,3.160586e-02
1200,numpy,12,1.878044e-02,1.840212e+02
1200,scipy,12,7.541089e-02,4.582892e+01
1200,cupy_fp32,12,9.604380e-04,3.598358e+03
1200,cupy_fp64,12,3.577769e-02,9.659650e+01
1200,c,12,5.536940e+00,6.241715e-01
1200,python,13,1.085112e+02,3.184925e-02
1200,numpy,13,1.869565e-02,1.848558e+02
1200,scipy,13,7.064842e-02,4.891829e+01
1200,cupy_fp32,13,9.579750e-04,3.607610e+03
1200,cupy_fp64,13,3.577963e-02,9.659128e+01
1200,c,13,5.296775e+00,6.524724e-01
1200,python,14,1.091447e+02,3.166438e-02
1200,numpy,14,1.861834e-02,1.856234e+02
1200,scipy,14,9.730994e-02,3.551539e+01
1200,cupy_fp32,14,9.765550e-04,3.538971e+03
1200,cupy_fp64,14,3.581406e-02,9.649843e+01
1200,c,14,6.004773e+00,5.755422e-01
1200,python,15,1.081885e+02,3.194424e-02
1200,numpy,15,1.890099e-02,1.828476e+02
1200,scipy,15,8.528199e-02,4.052438e+01
1200,cupy_fp32,15,9.550080e-04,3.618818e+03
1200,cupy_fp64,15,3.580061e-02,9.653467e+01
1200,c,15,5.393637e+00,6.407550e-01
1200,python,16,1.086929e+02,3.179602e-02
1200,numpy,16,1.709900e-02,2.021171e+02
1200,scipy,16,1.001839e-01,3.449657e+01
1200,cupy_fp32,16,9.532380e-04,3.625537e+03
1200,cupy_fp64,16,3.580056e-02,9.653480e+01
1200,c,16,5.748509e+00,6.011994e-01
1200,python,17,1.087009e+02,3.179366e-02
1200,numpy,17,1.818884e-02,1.900066e+02
1200,scipy,17,9.808161e-02,3.523596e+01
1200,cupy_fp32,17,9.560280e-04,3.614957e+03
1200,cupy_fp64,17,3.578063e-02,9.658858e+01
1200,c,17,5.413849e+00,6.383628e-01
1200,python,18,1.096882e+02,3.150749e-02
1200,numpy,18,1.767995e-02,1.954756e+02
1200,scipy,18,5.300842e-02,6.519718e+01
1200,cupy_fp32,18,9.555750e-04,3.616671e+03
1200,cupy_fp64,18,3.577908e-02,9.659275e+01
1200,c,18,5.528940e+00,6.250746e-01
1200,python,19,1.096222e+02,3.152646e-02
1200,numpy,19,3.235312e-02,1.068212e+02
1200,scipy,19,6.516770e-02,5.303240e+01
1200,cupy_fp32,19,4.852832e-03,7.121615e+02
1200,cupy_fp64,19,3.580082e-02,9.653411e+01
1200,c,19,5.426557e+00,6.368679e-01
1200,python,20,1.102103e+02,3.135824e-02
1200,numpy,20,3.195992e-02,1.081355e+02
1200,scipy,20,8.664988e-02,3.988465e+01
1200,cupy_fp32,20,9.597330e-04,3.601002e+03
1200,cupy_fp64,20,3.577229e-02,9.661110e+01
1200,c,20,5.335736e+00,6.477082e-01
1200,python,21,1.080345e+02,3.198978e-02
1200,numpy,21,2.657404e-02,1.300518e+02
1200,scipy,21,6.711197e-02,5.149603e+01
1200,cupy_fp32,21,9.712630e-04,3.558254e+03
1200,cupy_fp64,21,3.586847e-02,9.635203e+01
1200,c,21,5.534762e+00,6.244171e-01
1200,python,22,1.110478e+02,3.112172e-02
1200,numpy,22,2.280850e-02,1.515224e+02
1200,scipy,22,7.875543e-02,4.388269e+01
1200,cupy_fp32,22,9.644480e-04,3.583397e+03
1200,cupy_fp64,22,3.581403e-02,9.649850e+01
1200,c,22,4.905792e+00,7.044733e-01
1200,python,23,1.073829e+02,3.218390e-02
1200,numpy,23,2.956190e-02,1.169072e+02
1200,scipy,23,7.334411e-02,4.712035e+01
1200,cupy_fp32,23,9.577540e-04,3.608442e+03
1200,cupy_fp64,23,3.581751e-02,9.648913e+01
1200,c,23,4.732063e+00,7.303368e-01
1200,python,24,1.079723e+02,3.200820e-02
1200,numpy,24,1.809616e-02,1.909798e+02
1200,scipy,24,6.847232e-02,5.047295e+01
1200,cupy_fp32,24,2.181581e-03,1.584172e+03
1200,cupy_fp64,24,3.582638e-02,9.646523e+01
1200,c,24,4.764838e+00,7.253132e-01
1200,python,25,1.063616e+02,3.249294e-02
1200,numpy,25,2.302886e-02,1.500725e+02
1200,scipy,25,9.035855e-02,3.824763e+01
1200,cupy_fp32,25,9.582020e-04,3.606755e+03
1200,cupy_fp64,25,3.577800e-02,9.659568e+01
1200,c,25,5.462124e+00,6.327210e-01
1200,python,26,1.087615e+02,3.177595e-02
1200,numpy,26,2.202612e-02,1.569046e+02
1200,scipy,26,9.149820e-02,3.777123e+01
1200,cupy_fp32,26,9.587090e-04,3.604848e+03
1200,cupy_fp64,26,3.578530e-02,9.657596e+01
1200,c,26,5.689298e+00,6.074563e-01
1200,python,27,1.077301e+02,3.208018e-02
1200,numpy,27,2.510504e-02,1.376616e+02
1200,scipy,27,1.060647e-01,3.258387e+01
1200,cupy_fp32,27,9.942580e-04,3.475959e+03
1200,cupy_fp64,27,3.580304e-02,9.652812e+01
1200,c,27,5.227518e+00,6.611168e-01
1200,python,28,1.085190e+02,3.184694e-02
1200,numpy,28,3.247285e-02,1.064274e+02
1200,scipy,28,6.733644e-02,5.132436e+01
1200,cupy_fp32,28,9.527580e-04,3.627364e+03
1200,cupy_fp64,28,3.580638e-02,9.651911e+01
1200,c,28,5.269781e+00,6.558147e-01
1200,python,29,1.066596e+02,3.240214e-02
1200,numpy,29,1.700071e-02,2.032856e+02
1200,scipy,29,8.281233e-02,4.173292e+01
1200,cupy_fp32,29,1.694398e-03,2.039662e+03
1200,cupy_fp64,29,3.579219e-02,9.655739e+01
1200,c,29,5.924393e+00,5.833509e-01
1300,python,0,1.456969e+02,3.015850e-02
1300,numpy,0,2.269120e-02,1.936434e+02
1300,scipy,0,8.216189e-02,5.347978e+01
1300,cupy_fp32,0,1.246780e-03,3.524279e+03
1300,cupy_fp64,0,4.766224e-02,9.219039e+01
1300,c,0,7.693514e+00,5.711304e-01
1300,python,1,1.580519e+02,2.780100e-02
1300,numpy,1,2.362673e-02,1.859758e+02
1300,scipy,1,8.864282e-02,4.956972e+01
1300,cupy_fp32,1,1.248519e-03,3.519370e+03
1300,cupy_fp64,1,4.754106e-02,9.242537e+01
1300,c,1,8.290241e+00,5.300208e-01
1300,python,2,1.662051e+02,2.643721e-02
1300,numpy,2,2.287318e-02,1.921027e+02
1300,scipy,2,9.011744e-02,4.875860e+01
1300,cupy_fp32,2,1.247465e-03,3.522343e+03
1300,cupy_fp64,2,4.753506e-02,9.243703e+01
1300,c,2,7.455338e+00,5.893763e-01
1300,python,3,1.572941e+02,2.793494e-02
1300,numpy,3,6.187333e-02,7.101605e+01
1300,scipy,3,9.122470e-02,4.816678e+01
1300,cupy_fp32,3,1.277521e-03,3.439474e+03
1300,cupy_fp64,3,4.757540e-02,9.235865e+01
1300,c,3,7.856560e+00,5.592779e-01
1300,python,4,1.658218e+02,2.649833e-02
1300,numpy,4,4.762887e-02,9.225497e+01
1300,scipy,4,1.062790e-01,4.134399e+01
1300,cupy_fp32,4,1.248396e-03,3.519716e+03
1300,cupy_fp64,4,4.753506e-02,9.243703e+01
1300,c,4,7.386617e+00,5.948596e-01
1300,python,5,1.566142e+02,2.805620e-02
1300,numpy,5,2.591053e-02,1.695836e+02
1300,scipy,5,8.155030e-02,5.388086e+01
1300,cupy_fp32,5,1.247478e-03,3.522307e+03
1300,cupy_fp64,5,4.754123e-02,9.242504e+01
1300,c,5,6.799225e+00,6.462501e-01
1300,python,6,1.599531e+02,2.747055e-02
1300,numpy,6,2.200348e-02,1.996957e+02
1300,scipy,6,8.328439e-02,5.275898e+01
1300,cupy_fp32,6,1.245126e-03,3.528960e+03
1300,cupy_fp64,6,4.753225e-02,9.244250e+01
1300,c,6,6.963303e+00,6.310224e-01
1300,python,7,1.557563e+02,2.821073e-02
1300,numpy,7,2.974040e-02,1.477452e+02
1300,scipy,7,1.011318e-01,4.344824e+01
1300,cupy_fp32,7,1.248942e-03,3.518178e+03
1300,cupy_fp64,7,4.753947e-02,9.242846e+01
1300,c,7,7.851357e+00,5.596485e-01
1300,python,8,1.607906e+02,2.732746e-02
1300,numpy,8,2.244091e-02,1.958031e+02
1300,scipy,8,1.015167e-01,4.328353e+01
1300,cupy_fp32,8,1.245329e-03,3.528385e+03
1300,cupy_fp64,8,4.752663e-02,9.245344e+01
1300,c,8,7.731899e+00,5.682951e-01
1300,python,9,1.594174e+02,2.756286e-02
1300,numpy,9,2.296609e-02,1.913255e+02
1300,scipy,9,1.079991e-01,4.068554e+01
1300,cupy_fp32,9,1.248163e-03,3.520374e+03
1300,cupy_fp64,9,4.758084e-02,9.234809e+01
1300,c,9,7.755648e+00,5.665549e-01
1300,python,10,1.571263e+02,2.796476e-02
1300,numpy,10,2.922227e-02,1.503648e+02
1300,scipy,10,9.772253e-02,4.496404e+01
1300,cupy_fp32,10,1.247552e-03,3.522098e+03
1300,cupy_fp64,10,4.754042e-02,9.242662e+01
1300,c,10,7.223963e+00,6.082534e-01
1300,python,11,1.609167e+02,2.730606e-02
1300,numpy,11,4.143422e-02,1.060476e+02
1300,scipy,11,7.638504e-02,5.752435e+01
1300,cupy_fp32,11,1.246598e-03,3.524793e+03
1300,cupy_fp64,11,4.754305e-02,9.242149e+01
1300,c,11,7.952826e+00,5.525080e-01
1300,python,12,1.578239e+02,2.784116e-02
1300,numpy,12,2.422934e-02,1.813504e+02
1300,scipy,12,5.464749e-02,8.040625e+01
1300,cupy_fp32,12,1.246498e-03,3.525076e+03
1300,cupy_fp64,12,4.754689e-02,9.241403e+01
1300,c,12,6.899333e+00,6.368732e-01
1300,python,13,1.612236e+02,2.725408e-02
1300,numpy,13,2.269363e-02,1.936226e+02
1300,scipy,13,6.222542e-02,7.061423e+01
1300,cupy_fp32,13,1.244909e-03,3.529575e+03
1300,cupy_fp64,13,4.753275e-02,9.244153e+01
1300,c,13,7.622370e+00,5.764612e-01
1300,python,14,1.593372e+02,2.757674e-02
1300,numpy,14,4.172440e-02,1.053101e+02
1300,scipy,14,7.676439e-02,5.724009e+01
1300,cupy_fp32,14,1.257883e-03,3.493171e+03
1300,cupy_fp64,14,4.759716e-02,9.231643e+01
1300,c,14,7.982778e+00,5.504349e-01
1300,python,15,1.606841e+02,2.734558e-02
1300,numpy,15,4.327091e-02,1.015463e+02
1300,scipy,15,9.617111e-02,4.568940e+01
1300,cupy_fp32,15,1.241905e-03,3.538113e+03
1300,cupy_fp64,15,4.753075e-02,9.244541e+01
1300,c,15,7.386313e+00,5.948840e-01
1300,python,16,1.580175e+02,2.780704e-02
1300,numpy,16,4.128850e-02,1.064219e+02
1300,scipy,16,1.025081e-01,4.286491e+01
1300,cupy_fp32,16,1.260041e-03,3.487188e+03
1300,cupy_fp64,16,4.757827e-02,9.235308e+01
1300,c,16,7.486112e+00,5.869536e-01
1300,python,17,1.601471e+02,2.743727e-02
1300,numpy,17,2.205005e-02,1.992739e+02
1300,scipy,17,9.022672e-02,4.869954e+01
1300,cupy_fp32,17,1.258004e-03,3.492835e+03
1300,cupy_fp64,17,4.756139e-02,9.238586e+01
1300,c,17,7.433563e+00,5.911028e-01
1300,python,18,1.557122e+02,2.821872e-02
1300,numpy,18,2.181765e-02,2.013965e+02
1300,scipy,18,6.202421e-02,7.084331e+01
1300,cupy_fp32,18,1.248120e-03,3.520495e+03
1300,cupy_fp64,18,4.753535e-02,9.243646e+01
1300,c,18,6.587095e+00,6.670619e-01
1300,python,19,1.580924e+02,2.779387e-02
1300,numpy,19,2.288365e-02,1.920148e+02
1300,scipy,19,8.924867e-02,4.923323e+01
1300,cupy_fp32,19,1.248630e-03,3.519057e+03
1300,cupy_fp64,19,4.754256e-02,9.242245e+01
1300,c,19,7.256710e+00,6.055086e-01
1300,python,20,1.582598e+02,2.776448e-02
1300,numpy,20,2.657585e-02,1.653381e+02
1300,scipy,20,9.674267e-02,4.541946e+01
1300,cupy_fp32,20,1.243580e-03,3.533347e+03
1300,cupy_fp64,20,4.754967e-02,9.240863e+01
1300,c,20,7.107656e+00,6.182066e-01
1300,python,21,1.642607e+02,2.675016e-02
1300,numpy,21,2.243340e-02,1.958687e+02
1300,scipy,21,1.081509e-01,4.062844e+01
1300,cupy_fp32,21,1.246448e-03,3.525217e+03
1300,cupy_fp64,21,4.753324e-02,9.244058e+01
1300,c,21,7.749038e+00,5.670382e-01
1300,python,22,1.607977e+02,2.732627e-02
1300,numpy,22,2.654639e-02,1.655216e+02
1300,scipy,22,8.358708e-02,5.256793e+01
1300,cupy_fp32,22,1.248957e-03,3.518136e+03
1300,cupy_fp64,22,4.754668e-02,9.241445e+01
1300,c,22,8.410573e+00,5.224377e-01
1300,python,23,1.669494e+02,2.631935e-02
1300,numpy,23,2.809493e-02,1.563983e+02
1300,scipy,23,1.058031e-01,4.152997e+01
1300,cupy_fp32,23,1.258475e-03,3.491527e+03
1300,cupy_fp64,23,4.756507e-02,9.237872e+01
1300,c,23,8.507565e+00,5.164815e-01
1300,python,24,1.654211e+02,2.656251e-02
1300,numpy,24,3.270161e-02,1.343665e+02
1300,scipy,24,1.039545e-01,4.226849e+01
1300,cupy_fp32,24,1.276090e-03,3.443331e+03
1300,cupy_fp64,24,4.759576e-02,9.231916e+01
1300,c,24,8.433690e+00,5.210057e-01
1300,python,25,1.745967e+02,2.516657e-02
1300,numpy,25,2.973067e-02,1.477935e+02
1300,scipy,25,8.134860e-02,5.401445e+01
1300,cupy_fp32,25,1.257054e-03,3.495474e+03
1300,cupy_fp64,25,4.758283e-02,9.234424e+01
1300,c,25,8.408411e+00,5.225720e-01
1300,python,26,1.680831e+02,2.614183e-02
1300,numpy,26,2.953908e-02,1.487521e+02
1300,scipy,26,7.946955e-02,5.529162e+01
1300,cupy_fp32,26,1.260098e-03,3.487030e+03
1300,cupy_fp64,26,4.758946e-02,9.233137e+01
1300,c,26,8.680784e+00,5.061755e-01
1300,python,27,1.739380e+02,2.526187e-02
1300,numpy,27,3.716292e-02,1.182361e+02
1300,scipy,27,8.896861e-02,4.938820e+01
1300,cupy_fp32,27,1.248470e-03,3.519508e+03
1300,cupy_fp64,27,4.766121e-02,9.219237e+01
1300,c,27,8.480301e+00,5.181420e-01
1300,python,28,1.708705e+02,2.571539e-02
1300,numpy,28,2.595910e-02,1.692663e+02
1300,scipy,28,1.051010e-01,4.180739e+01
1300,cupy_fp32,28,1.305713e-03,3.365211e+03
1300,cupy_fp64,28,4.760953e-02,9.229245e+01
1300,c,28,8.288302e+00,5.301448e-01
1300,python,29,1.671048e+02,2.629488e-02
1300,numpy,29,2.849014e-02,1.542288e+02
1300,scipy,29,8.202854e-02,5.356672e+01
1300,cupy_fp32,29,1.246884e-03,3.523985e+03
1300,cupy_fp64,29,4.757164e-02,9.236596e+01
1300,c,29,8.426588e+00,5.214447e-01
1400,python,0,2.044850e+02,2.683816e-02
1400,numpy,0,4.370578e-02,1.255669e+02
1400,scipy,0,1.170878e-01,4.687081e+01
1400,cupy_fp32,0,1.479445e-03,3.709499e+03
1400,cupy_fp64,0,5.549830e-02,9.888591e+01
1400,c,0,8.897429e+00,6.168074e-01
1400,python,1,1.984257e+02,2.765771e-02
1400,numpy,1,3.162552e-02,1.735307e+02
1400,scipy,1,9.643796e-02,5.690705e+01
1400,cupy_fp32,1,1.536113e-03,3.572654e+03
1400,cupy_fp64,1,5.530999e-02,9.922259e+01
1400,c,1,8.546067e+00,6.421667e-01
1400,python,2,1.992001e+02,2.755019e-02
1400,numpy,2,3.285160e-02,1.670543e+02
1400,scipy,2,9.620956e-02,5.704215e+01
1400,cupy_fp32,2,1.480897e-03,3.705862e+03
1400,cupy_fp64,2,5.533268e-02,9.918189e+01
1400,c,2,8.563132e+00,6.408870e-01
1400,python,3,2.057540e+02,2.667263e-02
1400,numpy,3,3.657837e-02,1.500340e+02
1400,scipy,3,1.095156e-01,5.011159e+01
1400,cupy_fp32,3,1.441658e-03,3.806728e+03
1400,cupy_fp64,3,5.527055e-02,9.929339e+01
1400,c,3,8.650200e+00,6.344362e-01
1400,python,4,2.017376e+02,2.720365e-02
1400,numpy,4,3.094205e-02,1.773638e+02
1400,scipy,4,1.086538e-01,5.050903e+01
1400,cupy_fp32,4,1.446726e-03,3.793393e+03
1400,cupy_fp64,4,5.524639e-02,9.933680e+01
1400,c,4,8.092359e+00,6.781706e-01
1400,python,5,1.966786e+02,2.790339e-02
1400,numpy,5,2.938727e-02,1.867475e+02
1400,scipy,5,1.066005e-01,5.148194e+01
1400,cupy_fp32,5,1.463887e-03,3.748923e+03
1400,cupy_fp64,5,5.530368e-02,9.923391e+01
1400,c,5,7.757726e+00,7.074238e-01
1400,python,6,1.907897e+02,2.876465e-02
1400,numpy,6,2.631427e-02,2.085560e+02
1400,scipy,6,6.950647e-02,7.895668e+01
1400,cupy_fp32,6,1.481031e-03,3.705527e+03
1400,cupy_fp64,6,5.532999e-02,9.918672e+01
1400,c,6,7.744525e+00,7.086296e-01
1400,python,7,1.945867e+02,2.820337e-02
1400,numpy,7,2.781430e-02,1.973086e+02
1400,scipy,7,9.432166e-02,5.818388e+01
1400,cupy_fp32,7,1.524186e-03,3.600610e+03
1400,cupy_fp64,7,5.529545e-02,9.924867e+01
